,,,,,,,,,,
CMS,,,,,,,,,,
Weekly NADAC Reference File as of 03/12/2014,,,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting","Corresponding
Generic Drug
NADAC
Per Unit","Corresponding
Generic Drug
Effective
Date"
WARFARIN SODIUM 4 MG TABLET,00555087402,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,00555087405,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,31722033101,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,31722033110,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,51672403101,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,51672403103,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,51672403107,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,65162076510,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,65162076511,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,68382005501,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 4 MG TABLET,68382005510,0.08688,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,00555083302,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,00555083305,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,31722033201,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,31722033210,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,51672403201,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,51672403203,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,51672403207,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,62584099401,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,65162076610,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,65162076611,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,68382005601,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,68382005610,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 5 MG TABLET,68382005616,0.07933,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 6 MG TABLET,00555092602,0.09545,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 6 MG TABLET,31722033301,0.09545,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 6 MG TABLET,51672403301,0.09545,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 6 MG TABLET,51672403303,0.09545,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 6 MG TABLET,65162076710,0.09545,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 6 MG TABLET,65162076711,0.09545,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 6 MG TABLET,68382005701,0.09545,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 7.5 MG TABLET,00555083402,0.08583,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 7.5 MG TABLET,31722033401,0.08583,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 7.5 MG TABLET,51672403401,0.08583,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 7.5 MG TABLET,51672403403,0.08583,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 7.5 MG TABLET,65162076810,0.08583,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 7.5 MG TABLET,65162076811,0.08583,02/19/2014,EA,C/I,N,1,G,,
WARFARIN SODIUM 7.5 MG TABLET,68382005801,0.08583,02/19/2014,EA,C/I,N,1,G,,
WART REMOVER SOLUTION,24385023663,0.15120,11/21/2013,ML,C/I,Y,"4, 5",G,,
WATER FOR INJECTION VIAL,00409488720,0.04860,12/18/2013,ML,C/I,N,"4, 5",G,,
WATER FOR INJECTION VIAL,63323018520,0.04860,12/18/2013,ML,C/I,N,"4, 5",G,,
WATER FOR INJECTION VIAL,00409488710,0.07519,02/19/2014,ML,C/I,N,"1, 5",G,,
WATER FOR INJECTION VIAL,00517301025,0.07519,02/19/2014,ML,C/I,N,"1, 5",G,,
WATER FOR INJECTION VIAL,63323018510,0.07519,02/19/2014,ML,C/I,N,"1, 5",G,,
WELCHOL 3.75G PACKET,65597090230,10.82566,01/10/2014,EA,C/I,N,2,B,,
WELCHOL 625 MG TABLET,65597070118,1.80167,01/10/2014,EA,C/I,N,2,B,,
WELLBUTRIN 75 MG TABLET,00173017755,2.15353,09/19/2013,EA,C/I,N,4,B,0.49223,02/19/2014
WELLBUTRIN SR 100 MG TABLET,00173094755,3.70597,01/03/2014,EA,C/I,N,2,B,0.28134,02/19/2014
WELLBUTRIN SR 150 MG TABLET,00173013555,4.00911,01/03/2014,EA,C/I,N,2,B,0.25461,02/19/2014
WELLBUTRIN SR 200 MG TABLET,00173072200,7.42690,01/03/2014,EA,C/I,N,2,B,0.49121,02/19/2014
WELLBUTRIN XL 150 MG TABLET,00187073030,11.61570,02/28/2014,EA,C/I,N,3,B,0.53348,02/19/2014
WELLBUTRIN XL 150 MG TABLET,00187073090,11.61570,02/28/2014,EA,C/I,N,3,B,0.53348,02/19/2014
WELLBUTRIN XL 300 MG TABLET,00187073130,15.32483,02/28/2014,EA,C/I,N,3,B,0.59013,02/19/2014
WELLBUTRIN XL 300 MG TABLET,64455073130,15.32483,02/28/2014,EA,C/I,N,3,B,0.59013,02/19/2014
WERA 0.5/0.035 MG 28 TABLET,16714037001,0.61617,02/19/2014,EA,C/I,N,1,G,,
WERA 0.5/0.035 MG 28 TABLET,16714037003,0.61617,02/19/2014,EA,C/I,N,1,G,,
WOMAN'S LAXATIVE EC 5 MG TAB,63868049930,0.02495,02/19/2014,EA,C/I,Y,1,G,,
WOMEN'S LAXATIVE 5 MG TABLET,36800017465,0.04640,02/19/2014,EA,C/I,Y,1,G,,
WYMZYA FE CHEWABLE TABLET,68180089811,1.76461,03/05/2014,EA,C/I,N,"4, 6",G,,
WYMZYA FE CHEWABLE TABLET,68180089813,1.76461,01/22/2014,EA,C/I,N,"4, 6",G,,
X-VIATE 40% CREAM,58980062570,0.10794,02/19/2014,GM,C/I,N,"1, 5",G,,
X-VIATE 40% CREAM,58980062530,0.15588,02/19/2014,GM,C/I,N,"1, 5",G,,
X-VIATE 40% CREAM,58980062510,0.41880,02/19/2014,GM,C/I,N,"1, 5",G,,
X-VIATE 40% GEL,58980062415,1.63305,02/19/2014,ML,C/I,N,"1, 5",G,,
X-VIATE 40% LOTION,58980062380,0.06360,01/22/2014,ML,C/I,N,"4, 5",G,,
XALATAN 0.005% EYE DROPS,00013830304,46.13607,01/01/2014,ML,C/I,N,"2, 5",B,3.80769,02/19/2014
XANAX 0.25 MG TABLET,00009002901,1.80930,02/19/2014,EA,C/I,N,3,B,0.02199,02/19/2014
XANAX 0.25 MG TABLET,00009002902,1.80930,02/19/2014,EA,C/I,N,3,B,0.02199,02/19/2014
XANAX 0.5 MG TABLET,00009005501,2.25916,01/01/2014,EA,C/I,N,2,B,0.02618,02/19/2014
XANAX 0.5 MG TABLET,00009005503,2.25916,01/01/2014,EA,C/I,N,2,B,0.02618,02/19/2014
XANAX 1 MG TABLET,00009009001,3.07071,01/01/2014,EA,C/I,N,2,B,0.02642,02/19/2014
XANAX 1 MG TABLET,00009009004,3.07071,01/01/2014,EA,C/I,N,2,B,0.02642,02/19/2014
XANAX 2 MG TABLET,00009009401,4.79746,07/01/2013,EA,C/I,N,4,B,0.06068,02/19/2014
XARELTO 10 MG TABLET,50458058010,9.25556,03/05/2014,EA,C/I,N,3,B,,
XARELTO 10 MG TABLET,50458058030,9.25556,03/05/2014,EA,C/I,N,3,B,,
XARELTO 15 MG TABLET,50458057810,9.25042,03/05/2014,EA,C/I,N,3,B,,
XARELTO 15 MG TABLET,50458057830,9.25042,03/05/2014,EA,C/I,N,3,B,,
XARELTO 15 MG TABLET,50458057890,9.25042,03/05/2014,EA,C/I,N,3,B,,
XARELTO 20 MG TABLET,50458057910,9.37907,03/05/2014,EA,C/I,N,3,B,,
XARELTO 20 MG TABLET,50458057930,9.37907,03/05/2014,EA,C/I,N,3,B,,
XARELTO 20 MG TABLET,50458057990,9.37907,03/05/2014,EA,C/I,N,3,B,,
XELJANZ 5 MG TABLET,00069100101,35.58401,01/01/2014,EA,C/I,N,2,B,,
XELODA 150 MG TABLET,00004110020,10.52159,12/17/2013,EA,C/I,N,4,B,,
XELODA 500 MG TABLET,00004110150,34.88412,02/19/2014,EA,C/I,N,1,B,,
XENICAL 120 MG CAPSULE,00004025752,5.10782,01/03/2014,EA,C/I,N,2,B,,
XERAC AC 6.25% SOLUTION,00096070960,0.12917,12/18/2013,ML,C/I,N,"4, 5",G,,
XERAC AC 6.25% SOLUTION,00096070935,0.16149,01/22/2014,ML,C/I,N,"4, 5",G,,
XERESE 5%-1% CREAM,00037050105,82.01985,02/28/2014,GM,C/I,N,"3, 5",B,,
XERESE 5%-1% CREAM,00187510401,82.01985,02/28/2014,GM,C/I,N,"3, 5",B,,
XGEVA 120 MG/1.7 ML VIAL,55513073001,968.42475,01/24/2014,ML,C/I,N,"4, 5",B,,
XIFAXAN 200 MG TABLET,65649030103,12.81392,01/22/2014,EA,C/I,N,2,B,,
XIFAXAN 200 MG TABLET,65649030141,12.81392,01/22/2014,EA,C/I,N,2,B,,
XIFAXAN 550 MG TABLET,65649030302,21.37239,07/18/2013,EA,C/I,N,2,B,,
XIFAXAN 550 MG TABLET,65649030303,21.37239,07/18/2013,EA,C/I,N,2,B,,
XOPENEX 0.63 MG/3 ML SOLUTION,63402051224,1.99374,11/21/2013,ML,C/I,N,"2, 5",B,0.93756,02/19/2014
XOPENEX 1.25 MG/3 ML SOLUTION,63402051324,1.99425,11/21/2013,ML,C/I,N,"2, 5",B,0.91390,02/19/2014
XOPENEX HFA 45 MCG INHALER,63402051001,3.32680,01/01/2014,GM,C/I,N,"2, 5",B,,
XYZAL 2.5 MG/5 ML SOLUTION,00024580121,0.55947,05/23/2013,ML,C/I,N,"4, 5",B,0.43134,02/19/2014
XYZAL 2.5 MG/5 ML SOLUTION,50474092105,0.55947,02/12/2014,ML,C/I,N,"4, 5, 6",B,0.43134,02/19/2014
XYZAL 5 MG TABLET,00024580090,2.75382,12/18/2013,EA,C/I,N,4,B,0.28507,02/19/2014
XYZAL 5 MG TABLET,50474092090,2.75382,02/12/2014,EA,C/I,N,"4, 6",B,0.28507,02/19/2014
Y-COF DMX LIQUID,68047035016,0.13830,02/19/2014,ML,C/I,Y,"1, 5",G,,
YASMIN 28 TABLET,50419040203,2.68420,10/24/2013,EA,C/I,N,2,B,1.63666,02/19/2014
YAZ 28 TABLET,50419040503,2.72076,10/24/2013,EA,C/I,N,2,B,1.93574,02/19/2014
ZADITOR 0.025% EYE DROPS,00065033305,1.79592,02/19/2014,ML,C/I,Y,"1, 5",B,1.46171,02/19/2014
ZADITOR 0.025% EYE DROPS,00065401105,1.79592,02/19/2014,ML,C/I,Y,"1, 5, 6",B-ANDA,1.46171,02/19/2014
ZADITOR 0.025% EYE DROPS,00078047661,1.79592,02/19/2014,ML,C/I,Y,"1, 5",B,1.46171,02/19/2014
ZAFIRLUKAST 10 MG TABLET,49884030302,1.00924,02/19/2014,EA,C/I,N,"1, 6",G,,
ZAFIRLUKAST 10 MG TABLET,55111062560,1.00924,02/19/2014,EA,C/I,N,1,G,,
ZAFIRLUKAST 20 MG TABLET,49884030402,1.04983,02/19/2014,EA,C/I,N,"1, 6",G,,
ZAFIRLUKAST 20 MG TABLET,55111062660,1.04983,02/19/2014,EA,C/I,N,1,G,,
ZAFIRLUKAST 20 MG TABLET,68084005921,1.04983,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 10 MG CAPSULE,00054008525,0.35827,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 10 MG CAPSULE,00093526901,0.35827,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 10 MG CAPSULE,00378681001,0.35827,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 10 MG CAPSULE,16714056102,0.35827,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 10 MG CAPSULE,29300013201,0.35827,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 10 MG CAPSULE,64720032310,0.35827,02/19/2014,EA,C/I,N,"1, 6",G,,
ZALEPLON 10 MG CAPSULE,65862021501,0.35827,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 10 MG CAPSULE,67877021101,0.35827,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 5 MG CAPSULE,00054008425,0.27636,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 5 MG CAPSULE,00093526801,0.27636,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 5 MG CAPSULE,00378680501,0.27636,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 5 MG CAPSULE,16714055102,0.27636,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 5 MG CAPSULE,29300013101,0.27636,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 5 MG CAPSULE,64720032210,0.27636,02/19/2014,EA,C/I,N,"1, 6",G,,
ZALEPLON 5 MG CAPSULE,65862021401,0.27636,02/19/2014,EA,C/I,N,1,G,,
ZALEPLON 5 MG CAPSULE,67877021001,0.27636,02/19/2014,EA,C/I,N,1,G,,
ZANTAC 150 MG TABLET,00597012024,0.32221,11/21/2013,EA,C/I,Y,2,B,0.11489,02/19/2014
ZANTAC 150 MG TABLET,00597012050,0.32221,11/21/2013,EA,C/I,Y,2,B,0.11489,02/19/2014
ZANTAC 150 MG TABLET,00597012068,0.32221,11/21/2013,EA,C/I,Y,2,B,0.11489,02/19/2014
ZANTAC 150 MG TABLET,00597012124,0.32221,11/21/2013,EA,C/I,Y,2,B,0.11489,02/19/2014
ZANTAC 150 MG TABLET,00597012150,0.32221,11/21/2013,EA,C/I,Y,2,B,0.11489,02/19/2014
ZANTAC 150 MG TABLET,00597012168,0.32221,11/21/2013,EA,C/I,Y,2,B,0.11489,02/19/2014
ZANTAC 150 MG TABLET,00597012190,0.32221,11/21/2013,EA,C/I,Y,2,B,0.11489,02/19/2014
ZANTAC 75 MG TABLET,00597012227,0.26237,02/19/2014,EA,C/I,Y,1,B,0.06497,02/19/2014
ZANTAC 75 MG TABLET,00597012237,0.26237,02/19/2014,EA,C/I,Y,1,B,0.06497,02/19/2014
ZANTAC 75 MG TABLET,00597012254,0.26237,02/19/2014,EA,C/I,Y,1,B,0.06497,02/19/2014
ZANTAC 75 MG TABLET,00597012281,0.26237,02/19/2014,EA,C/I,Y,1,B,0.06497,02/19/2014
ZARAH TABLET,52544098131,1.63666,02/19/2014,EA,C/I,N,1,G,,
ZARONTIN 250 MG CAPSULE,00071023724,1.98011,01/22/2014,EA,C/I,N,4,B,0.83775,02/19/2014
ZATEAN-CH CAPSULE,13811058330,0.93711,05/23/2013,EA,C/I,N,4,G,,
ZATEAN-PN DHA CAPSULE,13811058030,1.14194,02/19/2014,EA,C/I,N,1,G,,
ZATEAN-PN PLUS SOFTGEL,13811058230,1.44727,02/19/2014,EA,C/I,N,1,G,,
ZATEAN-PN TABLET,13811058190,1.43244,01/22/2014,EA,C/I,N,4,G,,
ZEASORB 2% POWDER,00145150103,0.06529,02/19/2014,GM,C/I,Y,"1, 5",G,,
ZEASORB 2% POWDER,00145150605,0.06529,02/19/2014,GM,C/I,Y,"1, 5",G,,
ZEBUTAL 50-325-40 MG CAPSULE,68308055410,1.11227,02/19/2014,EA,C/I,N,"1, 6",G,,
ZEBUTAL CAPSULE,59630017011,2.44456,12/18/2013,EA,C/I,N,4,G,,
ZEBUTAL CAPSULE,68453017010,2.44456,12/18/2013,EA,C/I,N,4,G,,
"ZEGERID OTC 20-1,100 MG CAP",11523726501,0.59407,09/19/2013,EA,C/I,Y,2,B,,
"ZEGERID OTC 20-1,100 MG CAP",11523726503,0.59407,09/19/2013,EA,C/I,Y,2,B,,
ZELAPAR 1.25 MG ODT TABLET,00187045302,15.12077,02/28/2014,EA,C/I,N,3,B,,
ZEMPLAR 1 MCG CAPSULE,00074431730,10.93018,12/27/2013,EA,C/I,N,4,B,9.02271,02/19/2014
ZEMPLAR 2 MCG CAPSULE,00074431430,21.71180,12/27/2013,EA,C/I,N,4,B,17.06278,02/19/2014
ZENATANE 10 MG CAPSULE,55111013581,7.12875,02/19/2014,EA,C/I,N,1,G,,
ZENATANE 20 MG CAPSULE,55111013681,7.19659,02/19/2014,EA,C/I,N,1,G,,
ZENATANE 40 MG CAPSULE,55111013781,7.60075,02/19/2014,EA,C/I,N,1,G,,
ZENCHENT 0.4 MG-35 MCG TABLET,52544095328,0.76461,02/19/2014,EA,C/I,N,1,G,,
ZENCHENT FE TABLET CHEWABLE,52544029231,1.76461,01/22/2014,EA,C/I,N,4,G,,
ZENCHENT FE TABLET CHEWABLE,65162034784,1.76461,01/22/2014,EA,C/I,N,4,G,,
ZENCIA WASH,58980033690,0.14661,01/22/2014,ML,C/I,N,"4, 5",G,,
"ZENPEP DR 10,000 UNITS CAPSULE",42865010102,1.92787,10/01/2013,EA,C/I,N,2,B,,
"ZENPEP DR 15,000 UNITS CAPSULE",42865010202,2.77801,10/01/2013,EA,C/I,N,2,B,,
"ZENPEP DR 20,000 UNITS CAPSULE",42865010302,3.79462,10/01/2013,EA,C/I,N,2,B,,
"ZENPEP DR 25,000 UNITS CAPSULE",42865010502,4.72732,09/19/2013,EA,C/I,N,2,B,,
"ZENPEP DR 5,000 UNITS CAPSULE",42865010002,0.98287,02/19/2014,EA,C/I,N,1,B,,
ZENZEDI 10 MG TABLET,24338085310,1.85534,02/19/2014,EA,C/I,N,1,G,,
ZENZEDI 5 MG TABLET,24338085110,1.80018,02/19/2014,EA,C/I,N,1,G,,
ZEOSA CHEWABLE TABLET,00093209028,1.76461,01/22/2014,EA,C/I,N,4,G,,
ZEOSA CHEWABLE TABLET,00093209058,1.76461,01/22/2014,EA,C/I,N,4,G,,
ZESTORETIC 20-12.5 MG TABLET,00310014210,1.53648,09/19/2013,EA,C/I,N,4,B,0.04571,02/19/2014
ZESTORETIC 20-12.5 MG TABLET,00310014211,1.53648,09/19/2013,EA,C/I,N,4,B,0.04571,02/19/2014
ZESTRIL 10 MG TABLET,00310013111,1.26266,02/19/2014,EA,C/I,N,1,B,0.02119,02/19/2014
ZESTRIL 20 MG TABLET,00310013211,1.34583,09/26/2013,EA,C/I,N,2,B,0.02768,02/19/2014
ZETIA 10 MG TABLET,66582041428,5.97131,01/24/2014,EA,C/I,N,2,B,,
ZETIA 10 MG TABLET,66582041431,5.97131,01/24/2014,EA,C/I,N,2,B,,
ZETIA 10 MG TABLET,66582041454,5.97131,01/24/2014,EA,C/I,N,2,B,,
ZETIA 10 MG TABLET,66582041474,5.97131,01/24/2014,EA,C/I,N,2,B,,
ZETIA 10 MG TABLET,66582041476,5.97131,01/24/2014,EA,C/I,N,2,B,,
ZETONNA 37 MCG NASAL SPRAY,63402073760,23.01676,01/01/2014,GM,C/I,N,"2, 5",B,,
ZIAGEN 300 MG TABLET,49702022118,9.05913,09/19/2013,EA,C/I,N,2,B,5.06545,02/19/2014
ZIAGEN 300 MG TABLET,49702022144,9.05913,09/19/2013,EA,C/I,N,2,B,5.06545,02/19/2014
ZIANA GEL,99207030060,10.32425,01/07/2014,GM,C/I,N,"2, 5",B,,
ZIANA GEL,99207030030,10.88473,01/07/2014,GM,C/I,N,"2, 5",B,,
ZIDOVUDINE 100 MG CAPSULE,42799040301,1.24755,01/22/2014,EA,C/I,N,4,G,,
ZIDOVUDINE 100 MG CAPSULE,64376012801,1.24755,01/22/2014,EA,C/I,N,4,G,,
ZIDOVUDINE 100 MG CAPSULE,65862010701,1.24755,01/22/2014,EA,C/I,N,4,G,,
ZIDOVUDINE 100 MG CAPSULE,68084046121,1.24755,01/22/2014,EA,C/I,N,4,G,,
ZIDOVUDINE 300 MG TABLET,00378610691,0.32803,02/19/2014,EA,C/I,N,1,G,,
ZIDOVUDINE 300 MG TABLET,31722050960,0.32803,02/19/2014,EA,C/I,N,1,G,,
ZIDOVUDINE 300 MG TABLET,65862002460,0.32803,02/19/2014,EA,C/I,N,1,G,,
ZIDOVUDINE 300 MG TABLET,68084046221,0.32803,02/19/2014,EA,C/I,N,1,G,,
ZIDOVUDINE 50 MG/5 ML SYRUP,42799040401,0.14336,01/22/2014,ML,C/I,N,"4, 5",G,,
ZIDOVUDINE 50 MG/5 ML SYRUP,64376012923,0.14336,01/22/2014,ML,C/I,N,"4, 5",G,,
ZIDOVUDINE 50 MG/5 ML SYRUP,65862004824,0.14336,01/22/2014,ML,C/I,N,"4, 5",G,,
ZINC OXIDE 20% OINTMENT,00536570098,0.01078,02/19/2014,GM,C/I,Y,"1, 5",G,,
ZINC OXIDE 20% OINTMENT,00168006202,0.06550,02/19/2014,GM,C/I,Y,"1, 5",G,,
ZINC OXIDE 20% OINTMENT,00713029332,0.06550,02/19/2014,GM,C/I,Y,"1, 5",G,,
ZINC OXIDE 20% OINTMENT,00168006231,0.08120,02/19/2014,GM,C/I,Y,"1, 5",G,,
ZINC SULFATE 220 MG CAPSULE,00245008011,0.19532,12/18/2013,EA,C/I,N,4,G,,
ZIOPTAN 0.0015% EYE DROPS,00006393130,3.36375,07/18/2013,EA,C/I,N,"2, 5",B,,
ZIPRASIDONE HCL 20 MG CAPSULE,00781216460,1.87565,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 20 MG CAPSULE,00904626908,1.87565,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 20 MG CAPSULE,55111025660,1.87565,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 20 MG CAPSULE,59762200101,1.87565,02/19/2014,EA,C/I,N,"1, 6",G,,
ZIPRASIDONE HCL 20 MG CAPSULE,60505252806,1.87565,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 20 MG CAPSULE,64679099102,1.87565,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 20 MG CAPSULE,64679099104,1.87565,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 20 MG CAPSULE,68084058109,1.87565,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 20 MG CAPSULE,68180033107,1.87565,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 40 MG CAPSULE,00781216660,1.83688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 40 MG CAPSULE,00904627008,1.83688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 40 MG CAPSULE,55111025760,1.83688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 40 MG CAPSULE,59762200201,1.83688,02/19/2014,EA,C/I,N,"1, 6",G,,
ZIPRASIDONE HCL 40 MG CAPSULE,60505252906,1.83688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 40 MG CAPSULE,64679099202,1.83688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 40 MG CAPSULE,64679099204,1.83688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 40 MG CAPSULE,68084058209,1.83688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 40 MG CAPSULE,68180033207,1.83688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 60 MG CAPSULE,00781216760,2.07796,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 60 MG CAPSULE,00904627108,2.07796,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 60 MG CAPSULE,55111025860,2.07796,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 60 MG CAPSULE,59762200301,2.07796,02/19/2014,EA,C/I,N,"1, 6",G,,
ZIPRASIDONE HCL 60 MG CAPSULE,60505253006,2.07796,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 60 MG CAPSULE,64679099302,2.07796,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 60 MG CAPSULE,64679099304,2.07796,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 60 MG CAPSULE,68084058309,2.07796,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 60 MG CAPSULE,68180033307,2.07796,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 80 MG CAPSULE,00781216860,1.95688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 80 MG CAPSULE,00904627208,1.95688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 80 MG CAPSULE,55111025960,1.95688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 80 MG CAPSULE,59762200401,1.95688,02/19/2014,EA,C/I,N,"1, 6",G,,
ZIPRASIDONE HCL 80 MG CAPSULE,59762200402,1.95688,02/19/2014,EA,C/I,N,"1, 6",G,,
ZIPRASIDONE HCL 80 MG CAPSULE,60505253106,1.95688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 80 MG CAPSULE,64679099402,1.95688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 80 MG CAPSULE,64679099404,1.95688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 80 MG CAPSULE,68084058409,1.95688,02/19/2014,EA,C/I,N,1,G,,
ZIPRASIDONE HCL 80 MG CAPSULE,68180033407,1.95688,02/19/2014,EA,C/I,N,1,G,,
ZIPSOR 25 MG CAPSULE,13913000811,4.45739,02/27/2014,EA,C/I,N,3,B,,
ZIRGAN 0.15% OPHTHALMIC GEL,24208053535,45.53292,12/03/2013,GM,C/I,N,"2, 5",B,,
ZITHROMAX 250 MG TABLET,00069306030,15.50863,01/01/2014,EA,C/I,N,2,B,0.59445,02/19/2014
ZITHROMAX 250 MG TABLET,00069306086,15.50863,01/01/2014,EA,C/I,N,2,B,0.59445,02/19/2014
ZITHROMAX 250 MG Z-PAK TABLET,00069306075,15.50863,01/01/2014,EA,C/I,N,2,B,0.59445,02/19/2014
ZOCOR 10 MG TABLET,00006073531,3.43203,01/22/2014,EA,C/I,N,4,B,0.03205,02/19/2014
ZOCOR 10 MG TABLET,00006073554,3.43203,01/22/2014,EA,C/I,N,4,B,0.03205,02/19/2014
ZOCOR 20 MG TABLET,00006074031,5.97589,01/22/2014,EA,C/I,N,2,B,0.03194,02/19/2014
ZOCOR 20 MG TABLET,00006074054,5.97589,01/22/2014,EA,C/I,N,2,B,0.03194,02/19/2014
ZOCOR 40 MG TABLET,00006074931,6.10606,02/19/2014,EA,C/I,N,1,B,0.04358,02/19/2014
ZOCOR 40 MG TABLET,00006074954,6.10606,02/19/2014,EA,C/I,N,1,B,0.04358,02/19/2014
ZOLEDRONIC ACID 5 MG/100 ML,23155018631,6.45212,12/18/2013,ML,C/I,N,"4, 5",G,,
