DRAFT,,,,,,,,
CMS,,,,,,,,
NADAC Reference File as of 03/21/2013,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting"
REQUIP XL 8 MG TABLET,00007488859,7.31709,41326.0,EA,C/I,N,4,B
RESCON-GG LIQUID,64543004404,0.0671,41354.0,ML,C/I,Y,"1, 5",G
RESTASIS 0.05% EYE EMULSION,00023916330,4.63598,41326.0,EA,C/I,N,"2, 5",B
RESTASIS 0.05% EYE EMULSION,00023916360,4.59069,41326.0,EA,C/I,N,"2, 5",B
RESTFULLY SLEEP CAPLET,37205019462,0.05578,41354.0,EA,C/I,Y,1,G
RESTORA CAPSULE,52747020030,0.8775,41326.0,EA,C/I,Y,2,B
RETIN-A MICRO 0.04% GEL,00062020402,10.72316,41326.0,GM,C/I,N,"2, 5",B
RETIN-A MICRO 0.04% GEL,00062020403,8.6476,41326.0,GM,C/I,N,"2, 5",B
RETIN-A MICRO 0.1% GEL,00062019002,10.83956,41354.0,GM,C/I,N,"1, 5",B
RETIN-A MICRO 0.1% GEL,00062019003,8.68891,41326.0,GM,C/I,N,"2, 5",B
RETIN-A MICRO PUMP 0.04% GEL,00062020411,9.03888,41326.0,GM,C/I,N,"2, 5",B
RETIN-A MICRO PUMP 0.1% GEL,00062019011,8.98965,41326.0,GM,C/I,N,"2, 5",B
REVATIO 20 MG TABLET,00069419068,19.91019,41326.0,EA,C/I,N,2,B
REVIA 50 MG TABLET,51285027501,1.02757,41354.0,EA,C/I,N,1,G
REYATAZ 150 MG CAPSULE,00003362412,17.83074,41326.0,EA,C/I,N,2,B
REYATAZ 200 MG CAPSULE,00003363112,17.67866,41326.0,EA,C/I,N,2,B
REYATAZ 300 MG CAPSULE,00003362212,35.45996,41326.0,EA,C/I,N,2,B
REZIRA SOLUTION,63717087516,0.62331,41334.0,ML,C/I,N,"4, 5",B
RHINARIS 0.2% NASAL GEL,24338007202,0.13402,41354.0,GM,C/I,Y,"1, 5",G
RHINARIS 0.2% NASAL GEL,51817007202,0.13402,41354.0,GM,C/I,Y,"1, 5",G
RHINARIS 0.2% NASAL MIST SPRAY,24338007102,0.174,41354.0,ML,C/I,Y,"1, 5",G
RHINARIS 0.2% NASAL MIST SPRAY,51817007102,0.174,41354.0,ML,C/I,Y,"1, 5",G
RHINOCORT AQUA NASAL SPRAY,00186107008,14.23746,41354.0,GM,C/I,N,"1, 5",B
RIBASPHERE 200 MG CAPSULE,66435010118,0.70053,41354.0,EA,C/I,N,1,G
RIBASPHERE 200 MG CAPSULE,66435010142,0.70053,41354.0,EA,C/I,N,1,G
RIBASPHERE 200 MG CAPSULE,66435010156,0.70053,41354.0,EA,C/I,N,1,G
RIBASPHERE 200 MG CAPSULE,66435010170,0.70053,41354.0,EA,C/I,N,1,G
RIBASPHERE 200 MG CAPSULE,66435010184,0.70053,41354.0,EA,C/I,N,1,G
RIBASPHERE 200 MG TABLET,66435010216,0.58929,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,00093722758,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,00093722763,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,00093722772,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,00093722777,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,00781204304,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,00781204316,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,00781204342,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,00781204367,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,65862029018,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,65862029042,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,65862029056,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,65862029070,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,65862029084,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,68084017965,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,68382026004,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,68382026007,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,68382026009,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG CAPSULE,68382026012,0.70053,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG TABLET,00093723281,0.58929,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG TABLET,00781517728,0.58929,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG TABLET,65862020768,0.58929,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG TABLET,68382004603,0.58929,41354.0,EA,C/I,N,1,G
RIBAVIRIN 200 MG TABLET,68084015065,0.58929,41354.0,EA,C/I,N,1,G
RIFAMPIN 150 MG CAPSULE,00185080101,1.13264,41354.0,EA,C/I,N,1,G
RIFAMPIN 150 MG CAPSULE,00185080130,1.13264,41354.0,EA,C/I,N,1,G
RIFAMPIN 150 MG CAPSULE,00527139301,1.13264,41354.0,EA,C/I,N,1,G
RIFAMPIN 150 MG CAPSULE,00527139330,1.13264,41354.0,EA,C/I,N,1,G
RIFAMPIN 150 MG CAPSULE,61748001511,1.13264,41354.0,EA,C/I,N,1,G
RIFAMPIN 150 MG CAPSULE,61748001530,1.13264,41354.0,EA,C/I,N,1,G
RIFAMPIN 150 MG CAPSULE,68084035721,1.13264,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,00527131501,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,00527131506,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,00527131530,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,00185079901,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,00185079905,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,00185079930,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,00185079960,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,00904528206,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,61748001801,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,61748001811,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,61748001830,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,61748001860,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,63739041510,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,51079089001,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,51079089017,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,51079089019,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,51079089020,1.01243,41354.0,EA,C/I,N,1,G
RIFAMPIN 300 MG CAPSULE,68084035801,1.01243,41354.0,EA,C/I,N,1,G
RILUTEK 50 MG TABLET,00075770060,20.29793,41354.0,EA,C/I,N,1,B
RIMANTADINE HCL 100 MG TABLET,00115191101,2.06247,41326.0,EA,C/I,N,4,G
RIMSO-50 SOLUTION,67457017750,1.76752,41326.0,ML,C/I,N,"4, 5",B
RIOMET 500 MG/5 ML SOLUTION,10631020602,0.38328,41326.0,ML,C/I,N,"4, 5",B
RISPERDAL 0.25 MG TABLET,50458030101,5.36711,41326.0,EA,C/I,N,4,B
RISPERDAL 0.25 MG TABLET,50458030104,5.36711,41326.0,EA,C/I,N,4,B
RISPERDAL 0.25 MG TABLET,50458030150,5.36711,41326.0,EA,C/I,N,4,B
RISPERDAL 0.5 MG TABLET,50458030201,6.05742,41326.0,EA,C/I,N,4,B
RISPERDAL 0.5 MG TABLET,50458030206,6.05742,41326.0,EA,C/I,N,4,B
RISPERDAL 0.5 MG TABLET,50458030250,6.05742,41326.0,EA,C/I,N,4,B
RISPERDAL 1 MG TABLET,50458030001,6.26812,41326.0,EA,C/I,N,2,B
RISPERDAL 1 MG TABLET,50458030006,6.26812,41326.0,EA,C/I,N,2,B
RISPERDAL 1 MG TABLET,50458030050,6.26812,41326.0,EA,C/I,N,2,B
RISPERDAL 1 MG/ML SOLUTION,50458030503,6.9973,41326.0,ML,C/I,N,"4, 5",B
RISPERDAL 2 MG TABLET,50458032001,10.71887,41326.0,EA,C/I,N,4,B
RISPERDAL 2 MG TABLET,50458032006,10.71887,41326.0,EA,C/I,N,4,B
RISPERDAL 2 MG TABLET,50458032050,10.71887,41326.0,EA,C/I,N,4,B
RISPERDAL 3 MG TABLET,50458033001,12.45149,41326.0,EA,C/I,N,4,B
RISPERDAL 3 MG TABLET,50458033006,12.45149,41326.0,EA,C/I,N,4,B
RISPERDAL 3 MG TABLET,50458033050,12.45149,41326.0,EA,C/I,N,4,B
RISPERDAL CONSTA 12.5 MG SYR,50458030911,141.19,41354.0,EA,C/I,N,"1, 5",B
RISPERDAL CONSTA 25 MG SYR,50458030611,277.98423,41326.0,EA,C/I,N,"2, 5",B
RISPERDAL CONSTA 37.5 MG SYR,50458030711,415.53786,41326.0,EA,C/I,N,"2, 5",B
RISPERDAL CONSTA 50 MG SYR,50458030811,557.74785,41326.0,EA,C/I,N,"2, 5",B
RISPERIDONE 0.25 MG TABLET,00378350205,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,00378350291,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,00093022106,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,00904597361,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,13668003505,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,13668003560,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,13107011905,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,13107011960,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,00603568320,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,00603568328,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,64679055302,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,64679055304,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,60505258400,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,60505258405,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,60505258406,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,65862011905,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,65862011960,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,50458059010,0.10595,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 0.25 MG TABLET,50458059050,0.10595,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 0.25 MG TABLET,50458059060,0.10595,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 0.25 MG TABLET,51079046001,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,51079046020,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,51991031606,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,52343000305,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,52343000360,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,68084027001,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,68382011205,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.25 MG TABLET,68382011214,0.10595,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG ODT,00378604328,1.1873,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG ODT,00378604393,1.1873,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG ODT,49884031155,1.1873,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG ODT,49884031191,1.1873,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG ODT,00781531008,1.1873,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG ODT,55111020781,1.1873,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG ODT,59746001032,1.1873,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG ODT,68382015406,1.1873,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,00378350505,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,00378350591,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,00093022506,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,13668003605,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,13668003660,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,00603568420,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,00603568428,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,00603568432,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,13107012005,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,13107012060,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,00904597461,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,65862012005,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,65862012060,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,60505258500,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,60505258505,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,60505258506,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,64679055402,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,64679055404,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,52343000405,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,52343000460,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,51991031706,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,51079046101,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,51079046120,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,50458059110,0.10093,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 0.5 MG TABLET,50458059150,0.10093,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 0.5 MG TABLET,50458059160,0.10093,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 0.5 MG TABLET,68382011305,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,68382011314,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 0.5 MG TABLET,68084027101,0.10093,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,00378604428,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,00378604493,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,49884031555,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,49884031591,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,00781531108,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,51079034501,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,51079034505,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,55111020881,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,59746002022,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG ODT,68382015506,1.84573,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,00378351105,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,00378351191,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,00093724006,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,13668003705,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,13668003760,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,00603568520,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,00603568528,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,00603568532,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,00904597561,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,13107012105,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,13107012160,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,64679055502,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,64679055504,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,63739054610,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,60505258600,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,60505258605,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,60505258606,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,65862012105,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,65862012160,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,52343000505,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,52343000560,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,51991031806,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,51079046201,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,51079046220,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,51079046230,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,51079046256,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,50458059210,0.10598,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 1 MG TABLET,50458059250,0.10598,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 1 MG TABLET,50458059260,0.10598,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 1 MG TABLET,68382011405,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,68382011414,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG TABLET,68084027201,0.10598,41354.0,EA,C/I,N,1,G
RISPERIDONE 1 MG/ML SOLUTION,00054006344,0.51954,41354.0,ML,C/I,N,"1, 5",G
RISPERIDONE 1 MG/ML SOLUTION,00603942445,0.51954,41354.0,ML,C/I,N,"1, 5",G
RISPERIDONE 1 MG/ML SOLUTION,65162067384,0.51954,41354.0,ML,C/I,N,"1, 5",G
RISPERIDONE 1 MG/ML SOLUTION,65862016730,0.51954,41354.0,ML,C/I,N,"1, 5",G
RISPERIDONE 1 MG/ML SOLUTION,60505038001,0.51954,41354.0,ML,C/I,N,"1, 5",G
RISPERIDONE 1 MG/ML SOLUTION,64679069201,0.51954,41354.0,ML,C/I,N,"1, 5",G
RISPERIDONE 1 MG/ML SOLUTION,50458059601,0.51954,41354.0,ML,C/I,N,"1, 5, 6",G
RISPERIDONE 1 MG/ML SOLUTION,55111057930,0.51954,41354.0,ML,C/I,N,"1, 5",G
RISPERIDONE 2 MG ODT,00378604528,2.13357,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG ODT,49884040191,2.13357,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG ODT,00781531208,2.13357,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG ODT,59746003022,2.13357,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG ODT,51079034601,2.13357,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG ODT,51079034605,2.13357,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG ODT,55111020981,2.13357,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG ODT,68382015606,2.13357,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,00378351205,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,00378351291,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,00093724106,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,13668003805,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,13668003860,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,00603568620,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,00603568628,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,00603568632,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,13107012205,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,13107012260,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,00904597661,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,64679055702,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,64679055704,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,63739054710,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,60505258700,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,60505258705,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,60505258706,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,65862012205,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,65862012260,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,52343000605,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,52343000660,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,51991031906,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,51079046301,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,51079046320,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,51079046330,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,51079046356,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,50458059310,0.12765,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 2 MG TABLET,50458059350,0.12765,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 2 MG TABLET,50458059360,0.12765,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 2 MG TABLET,68382011505,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,68382011514,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 2 MG TABLET,68084027301,0.12765,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG ODT,00378604628,6.14219,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG ODT,49884040291,6.14219,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG ODT,00781531308,6.14219,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG ODT,51079034701,6.14219,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG ODT,51079034705,6.14219,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG ODT,59746004022,6.14219,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG ODT,55111047081,6.14219,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,00378351305,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,00378351391,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,00093724206,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,13668003905,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,13668003960,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,00603568920,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,00603568928,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,00904597761,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,13107012305,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,13107012360,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,65862012305,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,65862012360,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,60505258800,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,60505258805,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,60505258806,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,64679057102,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,64679057104,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,51079046401,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,51079046420,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,51079046430,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,51079046456,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,50458059410,0.15775,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 3 MG TABLET,50458059450,0.15775,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 3 MG TABLET,50458059460,0.15775,41354.0,EA,C/I,N,"1, 6",G
RISPERIDONE 3 MG TABLET,51991032006,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,52343000705,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,68084027401,0.15775,41354.0,EA,C/I,N,1,G
RISPERIDONE 3 MG TABLET,68382011605,0.15775,41354.0,EA,C/I,N,1,G
