DRAFT,,,,,,,,
CMS,,,,,,,,
NADAC Reference File as of 07/04/2013,,,,,,,,
NDC Description,NDC,"NADAC
Per Unit","Effective
Date","Pricing
Unit","Pharmacy
Type
Indicator",OTC,"Explanation
Code","Classification
for Rate
Setting"
PAROXETINE HCL 10 MG TABLET,00093711498,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,00378700110,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,00378700193,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,00904610961,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,13107015405,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,13107015430,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,00904567661,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,54458099010,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,60505009701,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,60505009702,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,60505009704,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,59762180801,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,59762180802,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,59762180803,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,68382009705,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,68382009706,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,68382009710,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,68382009716,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,68084004401,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 10 MG TABLET,65862015430,0.10201,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,00093711598,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,00378700210,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,00378700293,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,00904567761,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,13107015505,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,13107015530,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,13107015599,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,00904611061,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,54458098910,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,51079077401,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,51079077420,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,59762181001,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,59762181002,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,59762181003,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,59762181004,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,60505008300,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,60505008301,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,60505008302,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,60505008304,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,65862015505,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,65862015530,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,65862015599,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,68084004501,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,68382009801,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,68382009805,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,68382009806,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,68382009810,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 20 MG TABLET,68382009816,0.10404,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,00093711698,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,00378700310,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,00378700393,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,13107015605,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,13107015630,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,13107015699,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,00904567861,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,54458098810,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,60505008401,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,60505008402,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,60505008404,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,59762181201,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,59762181202,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,59762181203,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,68382009905,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,68382009906,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,68382009910,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,68382009916,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,68084004601,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,65862015630,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 30 MG TABLET,65862015699,0.13442,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,00093712198,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,00378700410,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,00378700493,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,00904567961,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,13107015705,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,13107015730,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,13107015799,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,00904611261,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,59762181501,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,59762181502,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,59762181503,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,60505010101,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,60505010102,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,60505010104,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,65862015730,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,65862015799,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,68084004701,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,68382000105,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,68382000106,0.13807,41445.0,EA,C/I,N,1,G
PAROXETINE HCL 40 MG TABLET,68382000116,0.13807,41445.0,EA,C/I,N,1,G
PATADAY 0.2% EYE DROPS,00065027225,46.87298,41326.0,ML,C/I,N,"2, 5",B
PATANASE 0.6% NASAL SPRAY,00065033230,4.91296,41354.0,GM,C/I,N,"2, 5",B
PATANOL 0.1% EYE DROPS,00065027105,26.02408,41326.0,ML,C/I,N,"2, 5",B
PAXIL 10 MG TABLET,60505366303,3.97067,41326.0,EA,C/I,N,4,B
PAXIL 10 MG/5 ML SUSPENSION,60505040205,0.82877,41326.0,ML,C/I,N,"2, 5",B
PAXIL 20 MG TABLET,00029321113,4.12527,41417.0,EA,C/I,N,2,B
PAXIL 20 MG TABLET,60505366403,4.12527,41417.0,EA,C/I,N,2,B
PAXIL 30 MG TABLET,60505366503,4.22435,41326.0,EA,C/I,N,4,B
PAXIL 40 MG TABLET,60505366603,4.43707,41417.0,EA,C/I,N,4,B
PAXIL CR 12.5 MG TABLET,00029460613,4.08919,41417.0,EA,C/I,N,4,B
PAXIL CR 12.5 MG TABLET,60505366803,4.08919,41417.0,EA,C/I,N,4,B
PAXIL CR 25 MG TABLET,00029460713,4.23685,41326.0,EA,C/I,N,2,B
PAXIL CR 25 MG TABLET,60505366903,4.23685,41326.0,EA,C/I,N,2,B
PAXIL CR 37.5 MG TABLET,60505367003,4.37713,41326.0,EA,C/I,N,2,B
PEDIA RELIEF COUGH-COLD LIQUID,00904505020,0.01725,41417.0,ML,C/I,Y,"4, 5",G
PEDIADERM HC 2% KIT,24338042001,178.3026,41326.0,EA,C/I,N,"4, 5, 6",B
PEDIATEX TD LIQUID,65224053930,1.15967,41445.0,ML,C/I,Y,"1, 5",G
PEDIATRIC COUGH-COLD LIQUID,54838011540,0.01725,41417.0,ML,C/I,Y,"4, 5",G
PEG 3350 ELECTROLYTE SOLN,62175044601,0.0024,41445.0,ML,C/I,N,"1, 5, 6",G
PEG-3350 AND ELECTROLYTES SOLN,00378666940,0.00297,41445.0,ML,C/I,N,"1, 5",G
PEG-3350 AND ELECTROLYTES SOLN,10572010001,0.00297,41445.0,ML,C/I,N,"1, 5, 6",G
PEG-3350 AND ELECTROLYTES SOLN,10572010101,0.00297,41445.0,ML,C/I,N,"1, 5, 6",G
PEG-3350 WITH FLAVOR PACKS SOL,10572040001,0.00315,41445.0,ML,C/I,N,"1, 5, 6",G
PEGASYS 180 MCG/0.5 ML SYRINGE,00004035730,1403.65786,41429.0,ML,C/I,N,"2, 5",B
PEGASYS PROCLICK 180 MCG/0.5,00004036530,1402.07407,41429.0,ML,C/I,N,"2, 5",B
PENICILLIN VK 125 MG/5 ML SOLN,00093412573,0.0297,41445.0,ML,C/I,N,"1, 5",G
PENICILLIN VK 125 MG/5 ML SOLN,00093412574,0.02041,41445.0,ML,C/I,N,"1, 5",G
PENICILLIN VK 125 MG/5 ML SOLN,67253020210,0.0297,41445.0,ML,C/I,N,"1, 5",G
PENICILLIN VK 125 MG/5 ML SOLN,67253020220,0.02041,41445.0,ML,C/I,N,"1, 5",G
PENICILLIN VK 250 MG TABLET,00093117201,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,00093117210,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,00781120501,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,00781120510,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,16714023401,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,16714023402,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,59762153401,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,59762153402,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,67253020010,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,67253020011,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,65862017501,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG TABLET,65862017599,0.10648,41445.0,EA,C/I,N,1,G
PENICILLIN VK 250 MG/5 ML SOLN,00093412773,0.03354,41445.0,ML,C/I,N,"1, 5",G
PENICILLIN VK 250 MG/5 ML SOLN,00093412774,0.02403,41445.0,ML,C/I,N,"1, 5",G
PENICILLIN VK 250 MG/5 ML SOLN,67253020310,0.03354,41445.0,ML,C/I,N,"1, 5",G
PENICILLIN VK 250 MG/5 ML SOLN,67253020320,0.02403,41445.0,ML,C/I,N,"1, 5",G
PENICILLIN VK 500 MG TABLET,00093117401,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,00093117410,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,00781165501,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,00781165510,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,16714023501,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,16714023502,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,59762153701,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,59762153702,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,59762153703,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,67253020110,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,67253020150,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,65862017601,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,65862017605,0.14915,41445.0,EA,C/I,N,1,G
PENICILLIN VK 500 MG TABLET,65862017699,0.14915,41445.0,EA,C/I,N,1,G
PENNSAID 1.5% SOLUTION,23635031015,1.25032,41326.0,ML,C/I,N,"2, 5",B
PENTASA 250 MG CAPSULE,54092018981,1.52572,41326.0,EA,C/I,N,2,B
PENTASA 500 MG CAPSULE,54092019112,3.04556,41326.0,EA,C/I,N,2,B
PENTAZOCIN-ACETAMINOPHN 25-650,43386067001,0.88841,41445.0,EA,C/I,N,1,G
PENTAZOCINE-ACETAMINOPHEN 25-650 TABLET,00591039601,0.88841,41445.0,EA,C/I,N,1,G
PENTAZOCINE-NALOXONE TABLET,00591039501,1.02136,41445.0,EA,C/I,N,1,G
PENTAZOCINE-NALOXONE TABLET,43386068001,1.02136,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,00093511601,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,00093511605,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,00378035701,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,00378035705,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,00904544861,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,51079088901,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,51079088917,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,51079088919,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,51079088920,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,60505003306,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,60505003307,0.16749,41445.0,EA,C/I,N,1,G
PENTOXIFYLLINE ER 400 MG TAB,60505003308,0.16749,41445.0,EA,C/I,N,1,G
PEPTIC RELIEF SUSPENSION,00536181059,0.00775,41445.0,ML,C/I,Y,"1, 5",G
PEPTIC RELIEF TABLET CHEW,00536430107,0.062,41445.0,EA,C/I,Y,1,G
PEPTO-BISMOL CAPLET,37000047602,0.14363,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL CAPLET,37000047603,0.14363,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL MAX STR SUSP,37000065304,0.02753,41417.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL MAX STR SUSP,37000065308,0.01836,41417.0,ML,C/I,Y,"1, 5, 6",B
PEPTO-BISMOL MAX STR SUSP,37000065312,0.01419,41326.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL MAX STR SUSP,37000001901,0.02753,41417.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL MAX STR SUSP,37000001902,0.01836,41417.0,ML,C/I,Y,"1, 5, 6",B
PEPTO-BISMOL MAX STR SUSP,37000001903,0.01419,41326.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL SUSPENSION,37000047508,0.01342,41445.0,ML,C/I,Y,"1, 5, 6",B
PEPTO-BISMOL SUSPENSION,37000047512,0.01199,41382.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL SUSPENSION,37000047516,0.01056,41326.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL SUSPENSION,37000003201,0.01815,41326.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL SUSPENSION,37000003202,0.01342,41445.0,ML,C/I,Y,"1, 5, 6",B
PEPTO-BISMOL SUSPENSION,37000003203,0.01199,41382.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL SUSPENSION,37000003204,0.01056,41326.0,ML,C/I,Y,"2, 5, 6",B
PEPTO-BISMOL TABLET CHEW,37000047709,0.11556,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL TABLET CHEW,37000047710,0.11556,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL TABLET CHEW,37000047712,0.11556,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL TABLET CHEW,37000069130,0.11556,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL TABLET CHEW,37000001803,0.11556,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL TABLET CHEW,37000001804,0.11556,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL TABLET CHEW,37000001806,0.11556,41445.0,EA,C/I,Y,"1, 6",B
PEPTO-BISMOL TABLET CHEW,37000001824,0.11556,41445.0,EA,C/I,Y,"1, 6",B
PERCOCET 10-325 MG TABLET,63481062970,7.35316,41365.0,EA,C/I,N,"2, 6",B
PERCOCET 10-650 MG TABLET,63481062270,7.80406,41417.0,EA,C/I,N,"4, 6",B
PERCOCET 5-325 MG TABLET,63481062370,5.11727,41365.0,EA,C/I,N,"2, 6",B
PERCOCET 5-325 MG TABLET,63481062375,5.11727,41365.0,EA,C/I,N,"2, 6",B
PERCOCET 5-325 MG TABLET,63481062385,5.11727,41365.0,EA,C/I,N,"2, 6",B
PERCOCET 7.5-325 MG TABLET,63481062870,5.65199,41365.0,EA,C/I,N,"4, 6",B
PERCODAN TABLET,63481012170,0.61111,41326.0,EA,C/I,N,4,B
PERDIEM OVERNIGHT RELIEF TB,00067602560,0.12186,41417.0,EA,C/I,Y,4,G
PERFOROMIST 20 MCG/2 ML SOLN,49502060561,3.79195,41395.0,ML,C/I,N,"2, 5",B
PERI-COLACE TABLET,67618010610,0.43517,41445.0,EA,C/I,Y,"1, 6",B
PERI-COLACE TABLET,67618010630,0.43517,41445.0,EA,C/I,Y,"1, 6",B
PERI-COLACE TABLET,67618010660,0.43517,41445.0,EA,C/I,Y,"1, 6",B
PERINDOPRIL ERBUMINE 4 MG TAB,00054011125,0.55082,41445.0,EA,C/I,N,1,G
PERINDOPRIL ERBUMINE 4 MG TAB,65862028701,0.55082,41445.0,EA,C/I,N,1,G
PERINDOPRIL ERBUMINE 4 MG TAB,68180023601,0.55082,41445.0,EA,C/I,N,1,G
PERINDOPRIL ERBUMINE 8 MG TAB,00054011225,0.59247,41445.0,EA,C/I,N,1,G
PERINDOPRIL ERBUMINE 8 MG TAB,68180023701,0.59247,41445.0,EA,C/I,N,1,G
PERINDOPRIL ERBUMINE 8 MG TAB,65862028801,0.59247,41445.0,EA,C/I,N,1,G
PERIOGARD 0.12% ORAL RINSE,00126027116,0.00558,41445.0,ML,C/I,N,"1, 5",G
PERMETHRIN 1% LOTION,00472524267,0.1054,41445.0,ML,C/I,Y,"1, 5",G
PERMETHRIN 1% LOTION,00472524269,0.07897,41445.0,ML,C/I,Y,"1, 5",G
PERMETHRIN 5% CREAM,00472024260,0.82116,41445.0,GM,C/I,N,"1, 5",G
PERMETHRIN 5% CREAM,45802026937,0.82116,41445.0,GM,C/I,N,"1, 5",G
PEROXYL DENTAL RINSE,00126008008,0.01692,41445.0,ML,C/I,Y,"1, 5",G
PERPHEN-AMITRIP 2 MG-10 MG TAB,00378033001,0.54857,41445.0,EA,C/I,N,1,G
PERPHEN-AMITRIP 2 MG-10 MG TAB,00378033005,0.54857,41445.0,EA,C/I,N,1,G
PERPHEN-AMITRIP 2 MG-25 MG TAB,00378044201,0.67725,41445.0,EA,C/I,N,1,G
PERPHEN-AMITRIP 2 MG-25 MG TAB,00378044205,0.67725,41445.0,EA,C/I,N,1,G
PERPHEN-AMITRIP 4 MG-25 MG TAB,00378057401,0.71838,41445.0,EA,C/I,N,1,G
PERPHEN-AMITRIP 4 MG-25 MG TAB,00378057405,0.71838,41445.0,EA,C/I,N,1,G
PERPHEN-AMITRIP 4 MG-50 MG TAB,00378007301,1.24192,41417.0,EA,C/I,N,4,G
PERPHENAZINE 16 MG TABLET,00781104901,1.58305,41445.0,EA,C/I,N,1,G
PERPHENAZINE 16 MG TABLET,00603509321,1.58305,41445.0,EA,C/I,N,1,G
PERPHENAZINE 16 MG TABLET,00603506321,1.58305,41445.0,EA,C/I,N,1,G
PERPHENAZINE 2 MG TABLET,00603509021,0.71345,41445.0,EA,C/I,N,1,G
PERPHENAZINE 2 MG TABLET,00603509028,0.71345,41445.0,EA,C/I,N,1,G
PERPHENAZINE 2 MG TABLET,00603506021,0.71345,41445.0,EA,C/I,N,1,G
PERPHENAZINE 2 MG TABLET,00603506028,0.71345,41445.0,EA,C/I,N,1,G
PERPHENAZINE 2 MG TABLET,00781104601,0.71345,41445.0,EA,C/I,N,1,G
PERPHENAZINE 2 MG TABLET,00781104613,0.71345,41445.0,EA,C/I,N,1,G
PERPHENAZINE 4 MG TABLET,00781104701,0.99091,41445.0,EA,C/I,N,1,G
PERPHENAZINE 4 MG TABLET,00781104713,0.99091,41445.0,EA,C/I,N,1,G
PERPHENAZINE 4 MG TABLET,00603506121,0.99091,41445.0,EA,C/I,N,1,G
PERPHENAZINE 4 MG TABLET,00603506128,0.99091,41445.0,EA,C/I,N,1,G
PERPHENAZINE 4 MG TABLET,00603509121,0.99091,41445.0,EA,C/I,N,1,G
PERPHENAZINE 4 MG TABLET,00603509128,0.99091,41445.0,EA,C/I,N,1,G
PERPHENAZINE 4 MG TABLET,62584081701,0.99091,41445.0,EA,C/I,N,1,G
PERPHENAZINE 4 MG TABLET,68084060201,0.99091,41445.0,EA,C/I,N,1,G
PERPHENAZINE 8 MG TABLET,00603509221,1.07802,41445.0,EA,C/I,N,1,G
PERPHENAZINE 8 MG TABLET,00603506221,1.07802,41445.0,EA,C/I,N,1,G
PERPHENAZINE 8 MG TABLET,00603506228,1.07802,41445.0,EA,C/I,N,1,G
PERPHENAZINE 8 MG TABLET,00781104801,1.07802,41445.0,EA,C/I,N,1,G
PERPHENAZINE 8 MG TABLET,00781104813,1.07802,41445.0,EA,C/I,N,1,G
PERPHENAZINE 8 MG TABLET,68084060701,1.07802,41445.0,EA,C/I,N,1,G
PETROLATUM BASE OINTMENT,46287050816,0.01591,41326.0,GM,C/I,Y,"4, 5",G
PEXEVA 20 MG TABLET,68968202001,6.68819,41326.0,EA,C/I,N,2,B
PEXEVA 30 MG TABLET,68968203001,6.93359,41326.0,EA,C/I,N,4,B
PEXEVA 40 MG TABLET,68968204001,7.13335,41326.0,EA,C/I,N,4,B
PHARBEDRYL 25 MG CAPSULE,16103034811,0.031,41445.0,EA,C/I,Y,1,G
PHARBEDRYL 50 MG CAPSULE,16103034711,0.03579,41445.0,EA,C/I,Y,1,G
PHARBETOL 325 MG TABLET,16103035307,0.01317,41445.0,EA,C/I,Y,1,G
PHARBETOL 325 MG TABLET,16103035308,0.01317,41445.0,EA,C/I,Y,1,G
PHARBETOL 325 MG TABLET,16103035311,0.01317,41445.0,EA,C/I,Y,1,G
PHARBETOL 500 MG CAPLET,16103035004,0.02199,41445.0,EA,C/I,Y,1,G
PHARBETOL 500 MG CAPLET,16103035008,0.02199,41445.0,EA,C/I,Y,1,G
PHARBETOL 500 MG CAPLET,16103035011,0.02199,41445.0,EA,C/I,Y,1,G
PHARBETOL 500 MG TABLET,16103037611,0.02199,41445.0,EA,C/I,Y,1,G
PHARBETOL 500 MG TABLET,16103037606,0.02199,41445.0,EA,C/I,Y,1,G
PHENADOZ 12.5 MG SUPPOSITORY,00591216039,2.6856,41445.0,EA,C/I,N,1,G
PHENADOZ 12.5 MG SUPPOSITORY,00574723612,2.6856,41445.0,EA,C/I,N,1,G
PHENADOZ 25 MG SUPPOSITORY,00574723412,8.51189,41445.0,EA,C/I,N,1,G
PHENASEPTIC 1.4% SPRAY,00536242558,0.01255,41445.0,ML,C/I,Y,"1, 5",G
PHENAZOPYRIDINE 100 MG TAB,10267002501,0.09887,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 100 MG TAB,64376081101,0.09887,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 100 MG TAB,65162051710,0.09887,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 100 MG TAB,66424004301,0.09887,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 100 MG TAB,68084029201,0.09887,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 200 MG TAB,10267086001,0.12292,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 200 MG TAB,10267086010,0.12292,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 200 MG TAB,65162052010,0.12292,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 200 MG TAB,64376081201,0.12292,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 200 MG TAB,68084029301,0.12292,41445.0,EA,C/I,N,1,G
PHENAZOPYRIDINE 200 MG TAB,66424004501,0.12292,41445.0,EA,C/I,N,1,G
PHENDIMETRAZINE 35 MG TABLET,00185405701,0.12794,41445.0,EA,C/I,N,1,G
PHENDIMETRAZINE 35 MG TABLET,00185405710,0.12794,41445.0,EA,C/I,N,1,G
PHENDIMETRAZINE 35 MG TABLET,10702007701,0.12794,41445.0,EA,C/I,N,1,G
PHENDIMETRAZINE 35 MG TABLET,10702007703,0.12794,41445.0,EA,C/I,N,1,G
PHENDIMETRAZINE 35 MG TABLET,10702007710,0.12794,41445.0,EA,C/I,N,1,G
