ContractNumber,VendorName,ContractStartDate,ContractStopDate,NDCWithDashes,SubItemIdentifier,PackageDescription,Generic,TradeName,VAClass,Covered,PrimeVendor,Price,PriceStartDate,PriceStopDate,PriceType
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0735-30,,30,PAROXETINE HCL 20MG TAB,PAROXETINE HCL 20MG TAB,CN609,F,T,3.16,02/15/2014,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5792-52,,60,GUIAFENSIN 400MG/PHENYLPHRINE 10MG TAB,MUCUS RELIEF SINUS W/PE,RE516,F,T,3.16,04/01/2011,03/31/2016,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00185-0072-60,,60,LOVASTATIN 20MG TAB,LOVASTATIN 20MG TAB,CV350,F,T,3.15,01/01/2015,08/14/2018,FSS
V797D-40070,Hospira Worldwide,10/01/2014,09/30/2019,00409-1255-02,,25X2ML,MEPERIDINE HCL 50MG/ML INJ,DEMEROL HYDROCHLORIDE UNI-AMP 100 MG,CN101,T,T,3.15,01/01/2015,09/30/2019,FSS
V797D-40234,"Calmoseptine, Inc",09/01/2014,08/31/2019,00799-0001-02,,71GM,CALMOSEPTINE OINT,CALMOSEPTINE OINT,DE900,F,T,3.15,09/01/2014,08/31/2019,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,54162-0950-09,,9ML,BENZOCAINE 20% LIQUID,DENT-O-KAIN 20   BLISTER PACKAGE,NT300,F,T,3.15,07/15/2009,01/31/2016,FSS
V797D-30274,"Silarx Pharmaceuticals, Inc.",10/01/2013,09/30/2018,54838-0523-40,,120ML,FLUOXETINE HCL 20MG/5ML SOLN,FLUOXETINE HCL ORAL SOLUTION,CN609,F,T,3.14,10/01/2013,09/30/2018,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0111-12,,120,METFORMIN HCL 500MG TAB,METFORMIN HCL 500MG TAB,HS502,F,T,3.14,05/23/2014,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00536-4444-54,,390ML,REGULOID VEG LAXATIVE POWDER,REGULOID VEG LAXATIVE POWDER,GA201,F,T,3.14,01/25/2013,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00536-4445-54,,13OZ,REGULOID VEG LAXATIVE POWDER,REGULOID VEG LAXATIVE POWDER,GA201,F,T,3.14,01/25/2013,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-0250-59,,100,PSEUDOEPHEDRINE HCL 60MG/TRIPROLIDINE HCL 2.5MG TAB,APRODINE TABS BOXED,RE501,F,T,3.14,06/01/2011,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5803-15,,10,PSEUDOEPHEDRINE HCL 120MG CAP SA,SUDOGEST PSE 12 HOUR 120MG TABS,RE200,F,T,3.14,04/01/2011,03/31/2016,FSS
V797D-50404,National Vitamin Company,06/01/2015,05/31/2020,54629-0142-50,,60,GINKGO EXT 40MG CAP,GINKGO EXT 40MG CAP,HA000,F,T,3.13,06/01/2015,05/31/2020,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,92771-0792-10,,1000ML,"CLEANSER,SKIN",BODI LINE ANTISEPTIC SOAP,DE400,F,T,3.13,07/15/2009,01/31/2016,FSS
V797P-5980X,TEVA Pharm,04/15/2008,03/31/2016,50111-0456-01,,100,OXYBUTYNIN CL 5MG TAB,OXYBUTYNIN CL 5MG TAB,GU201,F,T,3.13,09/01/2010,03/31/2016,FSS
V797D-40164,Carolina Medical Products Company,06/01/2014,05/31/2019,46287-0003-01,,30GM,"HYDROCORTISONE 1% CREAM,TOP",HYDROCORTISONE 1% OINT,DE200,F,T,3.12,06/01/2014,05/31/2019,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0525-12,,120,CLONAZEPAM 1MG TAB,CLONAZEPAM 1MG TAB,CN400,F,T,3.12,09/01/2015,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00536-4902-01,,100,BETA CAROTENE 25000IU GELC,BETA CAROTENE 25000IU GELC,VT802,F,T,3.12,07/15/2013,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5984-26,,225GM,AMMONIUM LACTATE 12% CREAM,AMMONIUM LACTATE 12% CREAM,DE350,F,T,3.12,06/01/2011,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-7727-14,,420ML,"ALUMINUM HYDROXIDE 32MG/MAGNESIUM CARBONATE 137MG/5ML SUSP,ORAL",ALUMINUM HYDROXIDE 32MG/MAGNESIUM CARBONATE 1,GA103,F,T,3.12,04/01/2011,03/31/2016,FSS
VA797P-13-D-0022,"Mylan Pharmaceuticals, Inc.",02/19/2013,02/18/2016,00378-1101-01,,100,PRAZOSIN HCL 1MG CAP,PRAZOSIN HCL 1MG CAP,CV150,F,T,3.12,02/19/2013,02/18/2016,NC
VA797P-15-C-0027,"Golden State Medical Supply, Inc.",05/04/2015,05/03/2016,60429-0292-01,,100,BUSPIRONE HCL 10MG TAB,BUSPIRONE HCL 10MG TAB,CN309,F,T,3.12,05/04/2015,05/03/2016,NC
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,00603-2949-22,,120,CLONAZEPAM 1MG TAB,CLONAZEPAM 1MG TAB,CN400,F,T,3.11,09/15/2015,09/30/2016,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,00603-5192-16,,30,PHENTERMINE HCL 37.5MG TAB,PHENTERMINE HCL 37.5MG TAB,GA751,F,T,3.11,10/01/2014,09/30/2019,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0111-01,,100,METFORMIN HCL 500MG TAB,METFORMIN HCL 500MG TAB,HS502,F,T,3.11,11/01/2014,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-1883-72,,300,CALCIUM CARBONATE 500MG TAB,CALCIUM CARBONATE 500MG TAB,TN402,F,T,3.11,04/01/2011,03/31/2016,FSS
V797D-50404,National Vitamin Company,06/01/2015,05/31/2020,54629-0067-02,,250,MULTIVITAMIN TAB,DAILY VITE VITAMIN TAB,VT801,F,T,3.1,06/01/2015,05/31/2020,FSS
V797D-50404,National Vitamin Company,06/01/2015,05/31/2020,54629-0705-00,,60,NIACIN 400MG CAP,NIACIN NO/FLUSH 400MG CAP,VT103,F,T,3.1,06/01/2015,05/31/2020,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,92771-0610-08,,240ML,AMMONIUM LACTATE 5% LOTION,GERI-HYDROLAC 5% LOTION,DE350,F,T,3.1,06/15/2010,01/31/2016,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,92771-0831-12,,1,"DRESSING,CALCIUM ALGINATE 12IN",CALAGIN ROPE-GRX,XA199,F,T,3.1,07/15/2009,01/31/2016,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,51672-2075-01,,15GM,"BACITRACIN 500UNT/GM OINT,TOP","BACITRACIN 500UNT/GM OINT,TOP",DE101,F,T,3.1,11/01/2011,03/31/2016,FSS
V797D-40033,Coloplast Corp.,12/01/2013,11/30/2018,11701-0048-14,,1,"MICONAZOLE NITRATE 2% (BAZA) OINTMENT,TOP","BAZA CLEAR SKIN PROTECTANT OINT, 5oz (142g)",DE102,F,T,3.09,03/23/2014,11/30/2018,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,00603-0211-20,,60,"SIMETHICONE 125MG TAB,CHEW",MYTAB GAS MAX STR TAB,GA900,F,T,3.09,10/01/2014,09/30/2019,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,00603-2957-04,,180,CLONIDINE HCL 0.1MG TAB,CLONIDINE HCL 0.1MG TAB,CV490,F,T,3.09,10/01/2014,09/30/2019,FSS
V797D-50404,National Vitamin Company,06/01/2015,05/31/2020,54629-0154-00,,100,GARLIC 1250MG TAB,ODORLESS GARLIC 1250MG TAB,HA000,F,T,3.09,06/01/2015,05/31/2020,FSS
V797P-2161D,"PROCTER & GAMBLE COMPANY, THE",06/01/2012,05/31/2017,37000-0018-04,,30,"BISMUTH SUBSALICYLATE 102MG/CA CARBONATE TAB,CHEWABLE",PEPTO BISMOL CHEWABLE TABLETS CHERRY,GA400,F,T,3.09,05/15/2013,05/31/2017,FSS
V797P-2161D,"PROCTER & GAMBLE COMPANY, THE",06/01/2012,05/31/2017,37000-0476-02,,24,"BISMUTH SUBSALICYLATE 102MG/CA CARBONATE TAB,CHEWABLE",PEPTPBISMOL CHEWABLE TABLETS UNFLAVORED,GA400,F,T,3.09,05/15/2013,05/31/2017,FSS
V797P-2161D,"PROCTER & GAMBLE COMPANY, THE",06/01/2012,05/31/2017,37000-0477-09,,30,"BISMUTH SUBSALICYLATE 102MG/CA CARBONATE TAB,CHEWABLE",PEPTO BISMOL CHEWABLE TABLETS ORIGINAL,GA400,F,T,3.09,05/15/2013,05/31/2017,FSS
V797P-5153B,"AvKare, Inc.",04/01/2010,01/31/2016,42291-0607-90,,90,METFORMIN HCL 1000MG TAB,METFORMIN HCL 1000MG TAB,HS502,F,T,3.09,12/01/2014,01/31/2016,FSS
V797P-5172B,"Roxane Laboratories, Inc.",07/15/2010,10/31/2015,00054-3567-49,,100ML,"MAGNESIUM HYDROXIDE 1200MG/5ML SUSP,ORAL",MILK OF MAGNESIA-CONCENTRATED LIGHT LEMON,GA108,F,T,3.09,06/01/2014,10/31/2015,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-7752-16,,480ML,MOISTURIZING LOTION,MINERIN LOTION,DE350,F,T,3.09,04/01/2011,03/31/2016,FSS
V797D-30110,"Blu Pharmaceuticals, LLC",04/01/2013,03/31/2018,24658-0290-12,,120,METFORMIN HCL 500MG TAB,METFORMIN HCL 500MG TAB,HS502,F,T,3.08,07/15/2014,03/31/2018,FSS
V797P-5153B,"AvKare, Inc.",04/01/2010,01/31/2016,42291-0142-45,,45,ATENOLOL 100MG TAB,ATENOLOL 100MG TAB,CV100,F,T,3.08,08/26/2013,01/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00536-4063-01,,100,PRENATAL TAB (CLASSIC),PRENATAL TAB (CLASSIC),VT802,F,T,3.08,08/15/2014,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-2253-60,,100,MULTIVITAMINS W/MINERALS TAB,SUPERPLEX-T TAB MAJ             100,VT802,F,T,3.08,04/01/2011,03/31/2016,FSS
V797P-5270B,"Perrigo Sourcing Solutions, Inc.",09/01/2011,08/31/2016,45802-0525-55,,225GM,AMMONIUM LACTATE 12% LOTION,AMMONIUM LACTATE 12% LOTION,DE350,F,T,3.08,09/01/2011,08/31/2016,FSS
VA797P-13-C-0046,Lucid Pharma LLC,08/12/2013,08/11/2016,52343-0032-90,,90,GABAPENTIN 400MG CAP,GABAPENTIN 400MG CAP,CN400,F,T,3.08,08/12/2014,08/11/2016,NC
V797D-30107,"Mylan Pharmaceuticals, Inc.",03/15/2013,03/14/2018,00378-8270-93,,30X3ML,"ALBUTEROL SO4 0.083% INHL,3ML,UD","ALBUTEROL SO4 0.083% INHL,3ML,UD",RE102,F,T,3.07,03/15/2013,03/14/2018,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,51672-2001-01,,15GM,MICONAZOLE NITRATE 2% CREAM,MICONAZOLE NITRATE 2% CREAM,DE102,F,T,3.07,11/01/2011,03/31/2016,FSS
V797P-5192B,"Pharmaceutical Specialties, Inc.",10/15/2010,03/31/2016,45334-0600-02,,70GM,"DIMETHICONE 1% OINT,TOP",VANIPLY OINTMENT,DE900,F,T,3.07,03/15/2012,03/31/2016,FSS
V797P-5795X,"Greenstone, Ltd.",11/15/2006,12/31/2015,59762-0245-03,,100,"DONEPEZIL HCL 5MG,TAB","DONEPEZIL HCL 5MG,TAB",CN900,T,T,3.07,01/01/2015,12/31/2015,FSS
VA797P-12-C-0032,Mylan Pharmaceuticals,08/13/2012,08/12/2016,00378-3012-01,,100,CAPTOPRIL 25MG TAB,CAPTOPRIL 25MG TAB,CV800,F,T,3.07,08/13/2013,08/12/2016,NC
VA797P-13-C-0013,SANDOZ INC,01/14/2013,01/13/2016,00781-1392-01,,100,HALOPERIDOL 1MG TAB,HALOPERIDOL 1MG TAB,CN709,F,T,3.07,01/14/2013,01/13/2016,NC
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-0631-60,,100,"NIACIN 500MG CAP,SA",NIACIN 500MG TR CAP,VT103,F,T,3.06,04/01/2011,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-1882-61,,100UD,CALCIUM CARBONATE 250MG/VITAMIN D 125UNT TAB,OYSTER 250MG W/D TAB 10X10,VT802,F,T,3.06,09/15/2013,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-3156-60,,100,GARLIC 500MG CAP,GARLIC 500MG CAP ODORLESS,HA000,F,T,3.06,05/01/2011,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-4043-60,,100,"FISH OIL 1000MG CAP,ORAL",FISH OIL 1000MG CAP,HA000,F,T,3.06,04/01/2011,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5850-52,,60,METFORMIN HCL 850MG TAB,METFORMIN HCL 850MG TAB,HS502,F,T,3.06,06/01/2014,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5852-43,,45,CETIRIZINE 10MG TAB,ALL DAY ALLERGY 24HR TAB,AH105,F,T,3.06,05/01/2012,03/31/2016,FSS
V797P-5795X,"Greenstone, Ltd.",11/15/2006,12/31/2015,59762-3722-01,,100,ALPRAZOLAM 2MG TAB,ALPRAZOLAM 2MG TABLETS,CN302,T,T,3.06,01/01/2015,12/31/2015,FSS
V797D-30107,"Mylan Pharmaceuticals, Inc.",03/15/2013,03/14/2018,00378-9671-93,,30X3ML,"ALBUTEROL SO4 3MG/IPRATROPIUM BR 0.5MG/3ML INHL,3ML",ALBUTEROL SO4 3MG/IPRATROPIUM BR 0.5MG/3ML,RE109,T,T,3.05,08/15/2013,03/14/2018,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00168-0312-15,,15GM,"ECONAZOLE NITRATE 1% CREAM,TOP","ECONAZOLE NITRATE 1% CREAM,TOP",DE102,F,T,3.05,09/01/2015,08/14/2018,FSS
V797D-40201,Dr. Reddys Laboratories,07/01/2014,06/30/2019,43598-0003-51,,75ML,"AMOXICILLIN CLAVULANTE K 600MG/75ML SUSP,ORAL",AUGMENTIN ORAL SOLUTION 600MG/75ML,AM111,T,T,3.05,01/01/2015,06/30/2019,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5983-48,,140GM,AMMONIUM LACTATE 12% CREAM,AMMONIUM LACTATE 12% CREAM,DE350,F,T,3.05,12/01/2014,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-7915-70,,250,IBUPROFEN 200MG TAB,IBUPROFEN 200MG TAB,MS102,F,T,3.05,04/01/2011,03/31/2016,FSS
V797P-5980X,TEVA Pharm,04/15/2008,03/31/2016,00093-0264-15,,15GM,"FLUOCINONIDE 0.05% OINT,TOP","FLUOCINONIDE 0.05% OINT,TOP",DE200,F,T,3.05,02/15/2011,03/31/2016,FSS
VA797P-15-C-0011,Exelan Pharmaceuticals Inc.,02/24/2015,02/23/2016,76282-0153-01,,100,MELOXICAM 15MG TAB,MELOXICAM 15MG TAB,MS102,F,T,3.05,02/24/2015,02/23/2016,NC
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,61314-0126-05,,5ML,"KETORALAC TROMETHAMINE 0.5% SOLN,OPH","KETORALAC TROMETHAMINE 0.5% SOLN,OPH",OP300,F,T,3.04,08/15/2013,08/14/2018,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,00603-2338-16,,30,CODEINE 30MG/ACETAMINOPHEN 300MG TAB,CODEINE 30MG/ACETAMINOPHEN 300MG TAB,CN101,F,T,3.04,10/01/2014,09/30/2019,FSS
V797P-2032D,Abbott Laboratories,11/01/2011,10/31/2016,99073-0130-01,,100,LANCET,ULTRA TLC LANCETS,XA900,F,T,3.04,11/01/2011,10/31/2016,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,92771-0612-08,,240ML,AMMONIUM LACTATE 12% LOTION,GERI-HYDROLAC 12% LOTION,DE350,F,T,3.03,09/30/2011,01/31/2016,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,00713-0197-57,,7UD,"MICONAZOLE NITRATE 100MG SUPP,VAG","MICONAZOLE NITRATE 100MG SUPP,VAG",GU300,F,T,3.03,10/17/2012,03/31/2016,FSS
V797P-5795X,"Greenstone, Ltd.",11/15/2006,12/31/2015,59762-3741-04,,1000,MEDROXYPROGESTERONE ACETATE 5MG TAB,MEDROXYPROGESTERONE ACETATE 5MG TAB,HS800,T,T,3.03,01/01/2015,12/31/2015,FSS
V797D-30107,"Mylan Pharmaceuticals, Inc.",03/15/2013,03/14/2018,00378-7001-93,,30,PAROXETINE HCL 10MG TAB,PAROXETINE HCL 10MG TAB,CN609,F,T,3.02,03/15/2013,03/14/2018,FSS
V797D-50429,"Alcon Laboratories, Inc.",07/01/2015,06/30/2020,00065-0795-30,,30ML,"BALANCED SALT SOLN,OPH IRRG","BSS SOLN,OPH",OP500,F,T,3.02,07/01/2015,06/30/2020,FSS
V797P-2047d,"Bausch & Lomb Pharmaceuticals, Inc.",12/01/2011,11/30/2016,24208-0411-10,,10ML,"BRIMONIDINE TARTRATE 0.2% SOLN,OPH","BRIMONIDINE TARTRATE 0.2% SOLN,OPH",OP109,F,T,3.02,12/01/2011,11/30/2016,FSS
V797P-5270B,"Perrigo Sourcing Solutions, Inc.",09/01/2011,08/31/2016,00574-2008-15,,15gm,"NYSTATIN 100000UNT/GM PWDR,TOP","NYSTATIN 100000UNT/GM PWDR,TOP",DE102,F,T,3.02,04/15/2014,08/31/2016,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00781-5220-01,,100,ATENOLOL 25MG TAB,ATENOLOL 25MG TAB,CV100,F,T,3.01,01/15/2014,10/14/2015,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,00781-5225-01,,100,ATENOLOL 50MG TAB,ATENOLOL 50MG TAB,CV100,F,T,3.01,01/15/2014,10/14/2015,FSS
V797P-5156B,"Golden State Medical Supply, Inc.",09/01/2010,03/31/2016,60429-0401-60,,60,LOVASTATIN 20MG TAB,LOVASTATIN 20MG TAB,CV350,F,T,3.01,09/01/2015,03/31/2016,FSS
V797D-50404,National Vitamin Company,06/01/2015,05/31/2020,54629-0936-06,,60,VITAMIN A/VITAMIN C/VITAMIN E SOFT GEL,ANTIOXIDANT W/VIT A/C/E SOFT GEL,VT801,F,T,3,06/01/2015,05/31/2020,FSS
V797P-2164D,Novartis Consumer Health Inc.,06/01/2012,05/31/2017,00067-6279-65,,65,"CALCIUM CARBONATE 1GM/SIMETHICONE 60MG TAB,CHEWABLE",MAALOX ADVANCED MAXIMUM STRENGTH ASSORTED TAB,GA199,F,T,3,06/01/2012,05/31/2017,FSS
V797P-2164D,Novartis Consumer Health Inc.,06/01/2012,05/31/2017,00067-6281-71,,360ML,AL OH 200MG/MG OH 200MG/SIMETHICONE 20MG/5ML LIQUID,MAALOX ADVANCED REGULAR STRENGTH MINT,GA199,F,T,3,06/01/2012,05/31/2017,FSS
V797P-2164D,Novartis Consumer Health Inc.,06/01/2012,05/31/2017,00067-6291-65,,65,"CALCIUM CARBONATE 1GM/SIMETHICONE 60MG TAB,CHEWABLE",MAALOX ADVANCED MAXIMUM STRENGTH WILD BERRY,GA199,F,T,3,06/01/2012,05/31/2017,FSS
V797P-5144B,"Ranbaxy Pharmaceuticals, Inc.",01/15/2010,01/31/2016,63304-0632-30,,30,FLUOXETINE HCL 40MG CAP,FLUOXETINE HCL 40MG CAP,CN609,F,T,3,02/01/2014,01/31/2016,FSS
V797P-2143D,Purdue Pharma LP,05/01/2012,04/30/2017,67618-0101-10,,10,DOCUSATE NA 100MG CAP,DOCUSATE NA 100MG CAP,GA205,F,T,2.99,02/15/2015,12/31/2015,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,54162-0269-16,,472ML,"POVIDONE IODINE 10% SOLN,TOP",GRX-DYNE SOLUTION,DE101,F,T,2.99,07/15/2013,01/31/2016,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,54162-0750-19,,480ML,"SOAP FREE CLEANSER, SKIN",CETAKLENZ CLEANSER,DE400,F,T,2.99,10/15/2013,01/31/2016,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,12/31/2016,17478-0209-19,,3ML,"KETOROLAC TROMETHAMINE 0.5% SOLN,OPH","KETOROLAC TROMETHAMINE 0.5% SOLN,OPH",OP300,F,T,2.99,01/01/2011,12/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00536-4306-08,,60,FIBER-LAX POLYCARBO 500MG TAB,FIBER-LAX POLYCARBO 500MG TAB,GA201,F,T,2.99,07/15/2013,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-6233-52,,60,GUAIFENESIN 400MG/DEXTRO HBr 20MG,MUCUS RELIEF DM TAB UNBOXED,RE302,F,T,2.99,08/15/2011,03/31/2016,FSS
V797D-40258,Generics Bidco I LLC dba Qualitest Pharmaceuticals,10/01/2014,09/30/2019,00603-4212-02,,90,LISINOPRIL 20MG TAB,LISINOPRIL 20MG TAB,CV800,F,T,2.98,10/01/2014,09/30/2019,FSS
V797D-50404,National Vitamin Company,06/01/2015,05/31/2020,54629-0156-05,,50,MULTIVITAMINS CAP,VITAMINS FOR HAIR CAP,VT801,F,T,2.98,06/01/2015,05/31/2020,FSS
V797D-50404,National Vitamin Company,06/01/2015,05/31/2020,54629-0854-01,,100,MAGNESIUM 300MG CAP,MAGNESIUM ELEMENTAL 300MG CAP,TN460,F,T,2.98,06/01/2015,05/31/2020,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,54162-0190-16,,480ML,"MINERAL OIL,HEAVY","MINERAL OIL,HEAVY",GA203,F,T,2.98,07/15/2013,01/31/2016,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,54162-0620-16,,240ML,"MIN OIL/I-PROP MYRA/WATER LOTION,MOISTURIZER",HYDROCERIN LOTION,DE350,F,T,2.98,07/15/2009,01/31/2016,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,54162-0725-12,,12ML,"VITAMIN E 50MG/ML DROPS,ORAL",VITAMIN E AQUEOUS SOLN,VT600,F,T,2.98,01/17/2012,01/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00536-1064-01,,100,DOC SOD/STL XS 250MG CAP,DOC SOD/STL XS 250MG CAP,GA205,F,T,2.98,07/15/2015,03/31/2016,FSS
V797D-40033,Coloplast Corp.,12/01/2013,11/30/2018,11701-0052-04,,1,"SUPPLY,PERSONAL CARE","BEDSIDE CARE FOAM NO-RINSE BW, 4fl oz (118ml)",DE700,F,T,2.97,09/01/2014,11/30/2018,FSS
V797D-40033,Coloplast Corp.,12/01/2013,11/30/2018,11701-0053-04,,1,"SUPPLY,PERSONAL CARE","BEDSIDE CARE FOAM NO-RINSE BW, 4fl oz (118ml)",DE700,F,T,2.97,09/01/2014,11/30/2018,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,12/31/2016,17478-0288-10,,5ML,"TIMOLOL MALEATE 0.5% SOLN,OPH,5ML","TIMOLOL MALEATE 0.5% SOLN,OPH,5ML",OP101,F,T,2.97,07/15/2012,12/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5572-52,,60,SIMETHICONE 166MG CAP,GAS RELIEF ULTRA STRENGTH CAP,GA900,F,T,2.97,06/01/2011,03/31/2016,FSS
V797P-5270B,"Perrigo Sourcing Solutions, Inc.",09/01/2011,08/31/2016,45802-0059-11,,30GM,"NYSTATIN 100000UNT/GM CREAM,USP,TOP","NYSTATIN 100000UNT/GM CREAM,USP,TOP",DE102,F,T,2.97,08/15/2014,08/31/2016,FSS
VA797P-13-C-0012,"Sandoz, Inc.",01/15/2013,01/14/2016,66685-1001-00,,20,AMOXICILLIN TRIHYDRATE 875MG/CLAVULANATE K 125MG TAB,AMOXICILLIN 875MG CLAVULANATE 125MG TAB,AM052,F,T,2.97,01/15/2013,01/14/2016,NC
VA797P-15-C-0031,"Heritage Pharmaceuticals, Inc.",06/01/2015,05/31/2016,23155-0026-01,,100,VERAPAMIL HCL 80MG TAB,VERAPAMIL HCL 80MG TAB,CV200,F,T,2.97,06/01/2015,05/31/2016,NC
V797D-30107,"Mylan Pharmaceuticals, Inc.",03/15/2013,03/14/2018,00378-5210-77,,90,AMLODIPINE BESYLATE 10MG TAB,AMLODIPINE BESYLATE 10MG TAB,CV200,F,T,2.96,03/15/2013,03/14/2018,FSS
V797D-30226,"Sandoz, Inc",08/15/2013,08/14/2018,61314-0237-10,,10ML,"CROMOLYN NA 4% SOLN,OPH","CROMOLYN NA 4% SOLN,OPH",OP900,F,T,2.96,08/15/2013,08/14/2018,FSS
V797D-50404,National Vitamin Company,06/01/2015,05/31/2020,54629-0095-01,,100,VITAMIN B 2 100MG TAB,VITAMIN B 2 100MG TAB,VT106,F,T,2.95,06/01/2015,05/31/2020,FSS
V797P-5065B,Richmond Pharmaceuticals Inc.,05/01/2009,04/30/2016,54738-0541-02,,500,ASPIRIN 325MG TAB,ASPIRIN 325MG TAB,CN103,F,T,2.95,03/11/2015,04/30/2016,FSS
V797P-5094B,Geritrex Corp.,07/15/2009,01/31/2016,54162-0750-20,,562ML,"SOAP FREE CLEANSER,SKIN",CETAKLENZ CLEANSER LOTION,DE400,F,T,2.95,07/01/2011,01/31/2016,FSS
V797P-5172B,"Roxane Laboratories, Inc.",07/15/2010,10/31/2015,00054-0235-25,,100,MORPHINE SO4 15MG TAB,MORPHINE SO4 15MG TAB,CN101,T,T,2.95,01/01/2015,10/31/2015,FSS
V797P-5209B,"Akorn, Inc.",01/01/2011,12/31/2016,17478-0062-35,,3.5GM,"LANOLIN/MINERAL OIL/PETROLATUM OINT,OPH",AKWA REARS OINTMENT,OP500,F,T,2.95,04/15/2012,12/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-2641-13,,130,MULTIVITAMINS/MINERALS TAB,CERTAVITE W/LUTEIN TAB,VT802,F,T,2.95,04/01/2011,03/31/2016,FSS
V797P-5237B,Major Pharmaceuticals,04/01/2011,03/31/2016,00904-5492-13,,130,MULTIVITAMINS/MINERALS TAB,THERA M PLUS TAB,VT802,F,T,2.95,04/01/2011,03/31/2016,FSS
